MolecularWeight,i.ProteinGroups,i.ProteinDescriptions,i.ProteinNames,Genes,X83.6,Control1,Control2,X56.1,X56.2,X69.1,X82.1,X82.2,X05.1,X05.2,X05.3,X29.1,X29.2,X29.3,X11.1,X11.2,X11.3,X11.5,X11.6,X21.1,X21.3,X68.1,X81.1,X81.2,X03.2,X03.3,X45.2,X47.1,X47.2,X47.3,X12.1,X12.6,X48.3,X67.1,X67.2,LK83.1,LK83.2,LK83.3,LK83.4,LK83.5,X80.1,X80.2,X80.3,X28.3,X28.4,X51.1,X49.1,X49.2,X49.3,X1.1,X1.2,X1.3,X28.1,X28.2,X10.1,X10.2,X10.4,X50.3,X50.2,X10.5,X10.6,X43.1,X43.3,X27.3,X43.2,X46.1,X46.2,X76.1,X76.2,X4.1,X4.2,X4.3,X25.1,X27.1,X27.2,X13.2,X13.3,X13.4,X13.5,X55.1,X55.2,X61.2,X61.1,X40.1,X40.2,X40.3,X72.1,X72.2,f1,X30.1,X30.2,X41.1,X41.2,X19.2,X19.5,X71.1,X71.2,X71.4
104915.01,Q9QXQ0,Alpha-actinin-4,ACTN4_RAT,Actn4,4.203797307,4.350671234,4.503326902,4.562500309,4.16989011,4.187646114,4.48114904,4.482319155,3.967347437,3.51340915,3.820821612,3.48033772,3.880400196,3.833308213,4.081150289,4.275164055,4.052241488,3.76158671,4.362727535,4.188788351,4.113741494,2.336988141,4.346034853,4.459033487,4.214988939,4.461455672,4.445223706,4.282192723,4.038372062,4.236962614,4.533267597,4.056453722,4.106056342,4.383303498,4.439750531,2.886017036,3.640987191,3.729737843,3.471528063,3.914070294,2.777829154,3.539418132,4.075816824,3.038129118,3.332172479,3.141556563,3.246908846,4.016981958,2.798618964,2.831780928,3.531129006,2.918386875,4.059275521,3.311207755,4.25768009,3.553193403,3.729582833,3.639673126,3.22515406,3.284126103,3.712479133,2.920768786,3.152557106,3.256366008,3.042847587,3.803877234,3.629751161,3.609522583,3.653724919,3.461478788,3.216707409,4.318854385,3.287451812,2.840174458,3.561322747,3.70026117,3.813848505,3.115595904,3.182230966,3.669401739,3.493879843,3.607299713,3.847485612,4.817858988,2.892555572,3.651705469,3.682836253,3.437238339,5.233709032,4.469970089,4.232585648,4.783225427,4.765598534,4.067152822,3.708357751,3.977882521,4.392295879,3.47830966
46213.78,Q5M9F7,ARP10 actin-related protein 10 homolog (S. cerevisiae),Q5M9F7_RAT,Actr10,0,1.414155135,1.192131599,1.209601297,1.22243663,1.293201947,1.272712427,1.239075842,1.78154022,0,1.498756733,0.848382579,1.182505756,1.119222489,1.42758735,1.250391625,1.251676628,0,1.396660391,1.074971739,0.968092786,0,0,1.345202979,1.593502425,1.279418964,1.4256379,1.52052465,0,1.515035497,1.327799605,1.302008917,1.210228374,0,1.332521425,0.931372999,1.02600349,1.243670232,1.185957488,1.115380591,0,1.360393353,1.415820303,1.25238474,0,1.187139642,1.466545777,1.5895289,0.850879107,1.317108862,1.232563677,1.388212614,1.593627914,1.336755581,1.252630165,0,1.280377469,1.089859922,1.280000832,1.38108027,1.187103112,1.225212957,0,1.053505147,0,1.000505881,0.93270489,0.942259736,1.373575019,0.926858745,1.000197545,0.793520924,1.296758892,1.089237759,1.144174402,1.123971373,0.989975271,1.076324489,1.066487671,1.234072554,1.510867475,1.553520262,1.191529928,1.050020047,1.199523061,1.374413348,1.289495213,1.066903787,1.15843803,1.245139665,1.12655748,0.892344193,1.163692459,1.032536934,1.175496408,1.122723073,1.254239776,0.779138159
42613.74,P85515,Alpha-centractin,ACTZ_RAT,Actr1a,1.497480905,1.430613381,1.583857876,1.499608091,1.563847035,1.482130524,1.56029713,1.802078488,1.558364695,1.348032454,1.464442939,1.405180392,1.541939653,1.592341669,1.758280979,1.633595296,1.140298321,1.287300863,1.629556824,1.183995787,0.950805536,0.51232023,1.39965283,1.556435239,1.423459554,1.401151706,1.462887857,1.533027109,1.353459224,1.748934672,1.566219934,1.485115317,1.376905981,1.435899393,1.613541555,0.986659771,1.322510075,1.55770551,1.353929579,1.527200611,0,1.549230896,1.593365245,1.281359403,1.498060022,1.401447813,1.527021259,1.613223856,1.215406899,0.986582489,1.412884276,1.286545209,1.50002457,1.242248395,1.580401171,1.601843426,1.283832538,1.391428955,1.283571146,1.446849122,1.250389825,1.350408566,1.278357381,1.218024303,1.006289822,1.261338414,1.492070932,1.62559745,1.403835308,1.293792829,1.272840848,1.366724163,1.359768319,1.191788347,1.284606991,1.337400699,1.340641491,1.182687959,1.266125951,1.232628,1.532038527,1.457463686,1.395417276,1.769393682,1.426045504,1.352499552,1.501174642,1.130899416,1.801282386,1.614370633,1.567416934,1.574184092,1.822763207,1.527589199,1.353167238,1.591753971,1.668609367,1.194792878
42281.35,B2RYJ7,ARP1 actin-related protein 1 homolog B,B2RYJ7_RAT,Actr1b,5.739757627,5.145166673,5.127216463,5.551596841,5.066392513,5.147012016,5.142561754,5.341579898,4.311299892,4.560805518,4.154545779,4.564761245,4.950285715,4.683166419,4.948573406,4.874138187,4.7380513,4.153352347,4.657803385,5.046667578,2.658052394,1.343831794,4.800020852,5.151987025,4.694903317,4.89205745,4.842470833,4.946111213,5.091584652,4.670185992,5.476966767,4.770118045,4.669122501,4.87732884,4.697352697,4.497941582,4.359395508,4.18207151,4.050477957,4.607749657,8.862764634,4.577898458,4.521575734,4.29034142,4.36736448,4.02846437,3.817447446,4.135028392,3.784243486,4.070616166,4.415618468,4.307466273,4.58211648,3.660269724,4.571070924,4.325294644,3.944996114,4.185794302,4.319224776,4.491146485,4.079195465,4.260174758,3.992636548,4.258845414,4.25491569,4.458736163,4.308226692,4.715934864,5.036515836,3.703397747,4.144985988,4.275916267,4.64232375,4.217671041,4.268914282,4.720693724,4.438827262,4.257377887,4.246864646,4.719045213,5.175937958,5.239579379,4.50245756,4.734982095,4.783747175,3.777050984,4.41694107,3.994848881,4.670795838,4.255261018,4.263769049,4.842985743,4.744420709,3.952959324,4.499514043,4.846993073,4.971128326,4.8498508
44733.75,Q5M7U6,Actin-related protein 2,ARP2_RAT,Actr2,6.665290781,6.032257428,6.94642925,6.864242067,6.630594781,6.205326596,6.396554101,6.797676946,5.649111986,5.897777973,5.754458495,5.672520884,6.653200732,6.385619781,7.047367764,6.947819125,5.882552283,5.427168183,6.626129734,5.946262149,5.849909208,4.698623554,6.179615474,6.323855187,6.142752451,6.634412765,6.178133677,6.770894272,6.355620714,6.677060879,6.890400551,6.291506252,6.362069192,6.589952195,6.567674041,6.258822809,6.301644968,6.848597503,6.797033945,7.160956168,8.959289952,7.28001618,7.697450363,7.100915524,7.014039265,6.975251196,6.523832059,7.517667895,5.664413541,5.877607264,7.267094887,6.36710305,7.321718126,6.814092372,7.697132369,7.530154989,7.063313089,6.812739916,6.75156521,7.355737844,7.207608136,7.008277455,6.389149125,6.866750787,6.753579602,7.357085562,7.074196335,7.873350675,8.649917543,6.196914197,6.895456621,7.178326677,7.548575648,7.45400904,7.002096182,7.899511798,7.324105428,6.341323435,6.781801563,7.177068938,8.139403581,7.988485485,7.187232795,9.959268211,7.114432511,7.497117357,7.133796372,6.860478245,9.873800501,9.215027612,8.159334939,9.628727979,10.75893221,7.680420655,7.859193818,8.486349522,9.166647123,8.325297982
47357.15,Q4V7C7,Actin-related protein 3,ARP3_RAT,Actr3,11.20009845,9.042875367,9.992117548,9.483125694,9.01854057,8.390922759,9.165119085,9.441617213,7.878353506,7.911648025,8.064763447,8.094794154,9.082868437,8.424066543,9.233724284,9.180456989,8.191338657,7.869970238,8.759179484,8.954051884,8.962342705,0.287478838,8.725700124,8.917089967,8.756028052,8.632886331,8.500095352,8.949210591,8.913586407,8.881296919,9.588337825,8.816012202,8.614565963,9.146124727,9.087474635,10.20967962,9.613813823,10.78160967,10.10743784,10.99036193,7.089104292,11.19779623,12.11379882,10.5496436,10.61152154,10.19930494,10.24820609,11.33246247,9.311316509,9.282916637,10.30747763,9.857568899,11.36201939,10.22494545,11.65114496,11.28356414,10.53303405,10.88296774,10.07634472,10.54327846,10.81826792,11.20132413,10.84557772,10.57116663,10.44758363,11.46968746,10.96993178,12.14480614,13.32403066,10.11477782,10.6622393,10.44347013,12.0074614,11.44116181,10.93886351,11.85891196,11.49080962,10.10495251,10.4357231,11.55668644,12.883398,13.37125626,11.01822225,13.50111215,11.51571983,11.10897093,10.63745188,10.2440918,13.85447516,14.143414,11.80308277,13.92810326,16.14963583,11.91842639,11.59907097,12.42786666,13.56706734,13.48858222
45804.07,Q6AYS7,Aminoacylase-1A,ACY1A_RAT,Acy1a,50.28490668,63.90519404,51.92476323,62.51276444,51.78198202,48.24926557,63.77789138,73.70308738,50.88731561,67.55447869,61.78648885,47.72035643,65.22042232,73.14786059,64.76324796,65.1608789,57.31822764,69.64620787,63.22025237,54.82953775,44.6723157,1.418463109,69.29012638,58.68255885,67.50766906,64.5112011,80.26963168,58.08483027,69.7797944,66.22301007,72.59772163,48.66965834,60.29651082,55.49360737,52.96035863,46.7914166,36.05805165,36.33012433,34.61267902,35.30233446,32.71147534,47.17790087,36.07158784,45.44698968,32.563867,33.98499279,25.59687821,37.4540785,25.38297989,36.00130161,32.62777722,33.08358005,34.31319991,23.20165852,38.30391622,35.62876113,35.96730794,39.30430988,42.04796553,32.05500115,33.59649996,41.97877493,31.78724477,42.42091379,42.72615445,39.09597016,45.72405298,30.24572388,30.22496794,17.92165341,14.2864342,27.49585823,23.57804553,22.09266186,20.39183358,20.89821326,23.31044605,27.92712501,25.74738455,27.2842537,30.38149515,20.05732024,30.92069609,17.08335421,35.69308851,34.87359673,33.44572711,32.49870139,15.72112002,17.75335195,24.94470595,16.50330981,11.74101799,27.02830439,41.08822562,25.42201122,20.97089424,15.90560333
35419.32,Q5M876,N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming),ACY3_RAT,Acy3,32.32340575,35.89183508,34.94108206,37.19401576,28.21890268,29.73407195,34.30925589,39.32117454,33.79744443,36.21833153,28.38231475,23.25054804,46.57295216,37.28756541,37.77731408,35.20155795,27.54223501,32.90652492,39.0214206,30.50566443,28.64784922,14.62272295,35.32776357,32.1220638,35.51144831,30.87994541,35.8347023,30.38126618,32.28597888,30.46943561,33.68254554,33.64476987,28.04255342,26.26790567,33.65524211,20.50485379,17.33538002,16.84597968,20.40089253,17.55693459,16.18283753,23.5530499,17.51076046,25.15534361,18.78970874,15.54400342,15.34438519,19.69247486,11.18571755,17.4366709,20.81032422,19.67574847,21.51066496,13.81986706,19.02552208,21.97131378,21.67937093,17.72372374,18.39283251,21.83580136,22.59864452,23.12956163,16.49873613,24.90792142,22.38882277,20.79424207,22.00757946,15.43007368,12.70384432,10.22172503,8.653193891,10.03805196,13.50615612,17.2758648,13.55403695,11.83748468,11.47992288,17.56891832,16.22765245,12.01147796,15.24041138,11.82517022,14.46995619,8.835816345,25.06062756,21.5227023,17.238941,19.75560516,9.874122279,12.57191614,16.79551017,8.715253812,7.847618008,15.9499648,19.9692182,15.86275855,9.254183249,7.376810299
11311.84,D4A6X4,Acylphosphatase,D4A6X4_RAT,Acyp1,3.567964208,3.164579454,3.009954018,3.315789467,3.301781649,2.71227293,3.525638424,3.328742614,3.478895208,3.207789894,3.255699423,3.1610043,4.003871297,3.586822671,3.014874127,3.278845604,3.126028729,3.442798953,3.39844559,3.020504107,2.407976757,15.54128996,3.483314251,3.212524679,3.231401157,2.899405274,2.846738991,2.887718763,3.211982843,3.601324248,2.968114199,3.033534649,3.394387234,3.566880233,3.469208817,2.305380621,2.896985741,2.760026704,2.562762502,2.483488008,0,2.886006922,2.427365578,2.716039504,2.392681882,2.321513502,1.889131683,2.249744526,2.553788661,2.235538741,2.682303426,2.056453298,2.632915731,1.838442877,2.712194397,2.795779652,2.280180567,2.272551171,2.353586397,2.110501497,2.161307125,3.078137954,2.400304093,2.628525282,2.530908862,2.223203835,2.471609736,2.471196261,2.760787234,2.256022241,1.841003898,2.777760548,1.746824433,1.66254866,2.422955568,1.347930222,2.60658424,2.006411656,2.059293643,2.943547802,2.672618778,2.233455761,2.427894383,2.499814481,2.413484791,2.556612943,2.526759889,2.393135199,2.544742289,1.669446772,2.187922135,2.439396882,2.313373192,1.485530389,1.802768676,2.681839561,2.524001527,1.632483326
39899.39,Q920P6,Adenosine deaminase,ADA_RAT,Ada,2.181530639,2.332819747,2.104043879,2.256181838,2.254736129,2.011896736,2.096752318,1.920225378,1.391410885,1.732253051,2.018167784,1.748519417,1.823649569,1.253076212,1.812998556,2.022735425,2.02707966,1.394802487,2.103534175,2.280134506,1.551933442,45.05731628,2.296975419,2.09948814,1.941124765,2.245962836,2.042915365,1.837952908,1.916991298,1.80462946,1.838063081,1.945462251,2.052788328,2.237864718,2.334256064,1.39382342,1.345178178,1.345958243,1.433158579,1.605069337,0,1.57402742,1.901662377,1.407503053,1.416374157,1.43525193,1.39186059,1.293463441,1.484459215,1.620660278,1.820152634,1.381172283,1.617452248,1.306360301,1.741901671,1.353171243,1.411626211,1.478688406,1.561550461,1.11905959,1.720586126,1.235177968,1.47282936,1.503510425,1.614664167,1.535564947,1.341312558,1.242240302,2.00774921,1.73280261,1.311451704,1.755333228,1.268802039,1.120064673,1.574822329,1.522044674,1.493369661,1.447038549,1.294531324,1.562467743,1.443262668,1.212647713,1.641770778,2.091681155,1.21554207,1.341595143,1.84512113,1.582338027,1.458755106,2.393636096,2.004516275,2.07955809,2.177213362,1.432364793,1.551383389,1.887099148,2.247217394,1.583447128
80355.26,Q63028,Alpha-adducin,ADDA_RAT,Add1,1.240208307,1.057121627,1.312165507,1.376101048,1.134569325,1.28100669,1.546676879,1.373773196,1.246315763,0.955239833,1.460092013,1.607571598,0.97994739,1.127335383,1.023978255,1.113505448,1.464857861,1.450727099,1.154041627,1.932632798,1.995667856,0.481455517,1.294534371,1.531357728,0.897812528,1.332656858,1.177773211,1.412012094,1.373343018,1.35621217,1.000693439,1.426697917,1.279740537,1.529467258,1.194804465,2.780442618,2.643953423,2.693835041,2.71265727,3.009971179,0,3.344841704,3.406496929,2.760300407,2.873028468,3.114212557,2.579317313,2.837847788,2.340623208,2.897759674,2.908175665,2.468401115,2.924358699,2.544427729,3.249349471,2.630544732,2.873708353,3.086177009,2.58999255,2.405480585,2.929574123,2.591181233,2.894287081,2.72788239,2.833613993,2.980924898,2.604895909,3.033871551,2.953905142,2.351028491,2.155588239,2.898418953,2.245365761,1.680116824,2.750188692,2.516606474,2.904834489,2.821272832,2.512279158,2.688239145,2.827117041,3.078971502,2.847685898,3.055809387,2.794843779,2.953256481,2.952580043,3.078018878,2.604532047,2.975629842,3.099647753,3.130021658,2.669509731,2.726059333,2.78269013,2.807699385,3.1289899,2.578728359
78803.97,Q62847,Gamma-adducin,ADDG_RAT,Add3,2.34744089,2.8134281,2.644456158,2.613950979,2.381914226,2.519215574,2.701011131,2.461947026,2.408882127,1.869724467,2.463130552,2.49220559,2.233400752,2.151072085,2.22853841,2.557785571,2.799451792,2.353182168,2.76165797,2.874979244,2.767026604,0.308701589,2.578712965,2.72580026,2.362050862,3.066767223,2.495058373,2.5365252,2.371283229,2.36628297,2.204652798,2.514424178,2.481630017,2.682092307,2.645289789,2.275664206,2.064008971,2.069839644,1.971710786,2.38499836,2.698445028,2.659518422,2.682619889,2.208550997,2.318559523,2.587145113,1.90500553,2.141946989,1.671835356,2.287029517,2.35826166,1.713698172,2.214468352,1.88392766,2.69721544,1.950152856,2.463622089,2.53674114,2.248707226,1.949073766,2.432990183,1.977509463,2.303031904,2.136950643,2.179021461,2.239592662,1.939118419,2.611700468,2.525175922,1.550324613,1.329147667,2.537641298,1.721048363,1.134942525,2.024913375,1.773996584,2.306403027,2.249230719,1.721418456,2.183378046,1.987742515,2.18678788,2.230160573,2.356860766,1.968240429,2.36710771,2.369574073,2.527962544,2.283092659,2.196657901,2.566652707,2.420033936,2.228983284,2.257908199,2.152783834,2.276703658,2.681291503,2.287329312
177168.61,F1LYE2,Androglobin,F1LYE2_RAT,Adgb,0.02695728,0.08535192,0,0,0,0,0,0.192630235,0.110482088,0.055020429,0,0.317005228,0.019951428,0.28611492,0.185933967,0.164331237,0.174129723,0,0.345317613,0,0.226187454,0.573513208,0.145700317,0.193881122,0,0,0.250746763,0.171714724,0.304422475,0,0,0,0.004425347,0.030430285,0,0.141568658,0.237236799,0.041048265,0,0.138307168,0,0.153695901,0.191653176,0.216052153,0.152957515,0.241498342,0.107983098,0.139739068,0.143301596,0.06814454,0.105920392,0,0.054622348,0.12994934,0.186965009,0.140317049,0.123983507,0.137087038,0,0.064870439,0.189732959,0.141276386,0.169176759,0.199881364,0.076231814,0.102077666,0.150789884,0.184182198,0.095950349,0.18338283,0.136173336,0.119130134,0,0,0.113119898,0.14899197,0.112165962,0.211485694,0,0.146124582,0.13257015,0.104831032,0.195963486,0.150119496,0,0.228432339,0.117974597,0.101311962,0.161818277,0.158463398,0.211187863,0.18382075,0,0.21193994,0.194029316,0,0.121034911,0.148372365
39645.28,P06757,Alcohol dehydrogenase 1,ADH1_RAT,Adh1,4.108415545,5.336983293,3.638526496,6.440824664,3.981128979,3.826347358,3.812614426,6.93674204,5.723128964,3.909510836,6.63291564,4.053861013,2.738493464,4.037423245,5.090187376,4.140781134,6.799146882,3.946562582,8.816409167,3.796590381,7.58069358,6.898717987,5.716725829,9.471857932,6.276654155,6.375482297,11.91790237,9.844897779,5.734991103,7.37591566,4.28232998,4.859225127,6.434148855,5.472238152,5.150151419,4.506050976,4.067518445,4.101866172,3.687373419,3.451480318,6.120984125,6.108449298,7.704969288,6.323379144,4.798015592,9.694101485,3.709796914,5.028647929,4.580164485,4.287788742,5.947965336,3.550178329,2.424234474,3.332834729,5.858889622,5.717874216,3.98323955,5.003662765,4.130402045,3.57325381,5.150338713,4.967570908,7.747031121,8.356217626,3.681783154,5.611341719,5.459329605,7.641809638,6.240396838,5.41181187,3.044841371,3.297148783,2.200707303,1.250831734,4.403655118,3.897367487,3.737260055,6.991327265,2.639144883,4.613481368,4.013986381,5.542905945,6.591953583,2.851342551,2.83354367,4.934284206,5.520908243,3.971397183,4.766602533,3.463472698,5.489923576,2.956077923,2.32245917,4.807955358,7.937593461,3.593422901,3.481586407,4.75874165
40276.74,Q64563,Alcohol dehydrogenase 4,ADH4_RAT,Adh4,0.690972645,0.821358708,0.774988829,0.706627674,0.618495551,2.269614216,0.645612054,0.884256357,0.747823529,0.744753375,0.631065594,0.481768847,0.396466937,1.419145277,0.202603593,0.607631101,0.73364799,0.894028377,0.263670504,0.541738614,0,7.934514914,0.334082268,0.60152745,0.721188479,0.709500345,0.108630065,0.506543456,0.41267369,0.507532266,0.376197432,0.791394256,0.38826492,0.387082779,0.506042721,0.72211569,4.873840235,3.757487188,1.085311963,1.120249491,0,0.829520693,0.299646328,0.965721025,0.4337979,4.525328443,0.456042301,4.415972644,0.472570069,0.316254293,1.180719816,0.176174954,5.00756929,4.539044019,0.76803361,5.479829609,0.493707245,0.536266534,0.335007817,0.613325123,0.330924711,5.444093341,0.383942635,0.357319431,0.458804842,4.979695232,0.684911538,0.478791971,3.585397463,0.552792991,0.570098623,0.42099346,0.790165759,0.291820576,0.76270064,0.664394081,0.655981833,0.496328849,10.94168044,0.46614936,0.932436615,1.04948712,0.659445462,2.549755637,0.873181994,0.33417093,0.543192441,4.294238827,0.339725184,0.383505901,0.257579812,1.077857597,0.168500004,5.243361776,0.395420016,0.381339718,1.004115505,0.303002089
39575.89,P12711,Alcohol dehydrogenase class-3,ADHX_RAT,Adh5,7.673117408,6.567509929,7.042799232,7.675083961,6.448524967,6.587975082,6.987886709,7.684860507,5.678499052,6.487169086,6.249271899,5.731715908,6.54807108,7.086765697,7.159452887,7.165563342,6.500916047,5.438767435,7.410899906,6.586324868,6.748632546,41.34876288,8.337486701,7.229453496,6.343212622,6.331627143,7.293783614,6.690511288,6.404286214,7.298253376,7.138330021,6.941642743,6.728182488,7.063548995,6.988295757,5.775460805,5.439692286,5.352435115,5.155185242,5.580005396,3.028535788,5.644928066,5.731908488,5.07857297,4.814392759,5.045548228,4.066233728,5.199468373,3.93789173,4.45635906,4.892298759,4.560666022,5.108075694,4.447754392,5.869565149,5.206576791,5.079045093,4.872232589,5.081942427,5.077383842,4.948148772,5.372118741,4.36234176,5.4661672,5.721798563,5.525171235,5.143748573,4.826792754,5.434174856,4.316101986,3.861382704,5.042462147,4.465028255,3.932843703,4.77512301,5.086713724,5.185822727,5.348059629,4.848505699,5.063499565,5.111334443,5.13137556,5.126061957,5.07393712,5.404584286,5.449366572,5.086471255,5.364371472,4.641066112,4.824261958,5.09975698,4.827538035,4.275706592,4.966974977,5.168855014,4.545042685,4.914419327,4.553962229
39726.41,Q5XI95,Alcohol dehydrogenase 6,ADH6_RAT,Adh6,0.157485015,0.227312997,0.269456715,0.556067747,0.294698624,0.804179073,0.635181262,0.187121946,0.767045375,0.527219159,0.115478497,0.302417789,0.592246195,0.140500671,0,0.485074038,0.019820943,0.524525362,0.250744073,0.234992297,0,30.00507622,0.491843148,0.135645886,0.199201675,0.557767074,0.39923941,0.155135554,0.062383778,0.575437248,0.141582476,0.181414155,0.187065865,0.50757618,0.123433583,0.24019083,0.357283486,0.202490814,0.285500518,0.575037487,0,0.263646908,0.395323407,0.187638926,0.149025785,0.246544419,0.179267109,0.226487806,0.175730377,0.272216092,0.311478516,0.067309725,0.103705194,0,0.241209187,0.459012406,0.424506926,0,0.048863437,0.415439752,0.144132406,0.217604855,0.138337028,0.526306158,0.598926752,0.601526918,0.339363212,0.6209452,0.270809618,0.613455783,0.080558116,0.474022055,0.658300292,0.277937002,0.420913995,0.182888864,0.500926996,0.443364025,0.940138976,0.510872596,0.605258048,0,0.404491632,0.177542887,0.039507263,0,0,0.148238299,0.278813794,0.044872627,0.216530101,0.122160484,0.234414868,0.146549665,0.331492119,0.017305849,0.120245187,0.084744409
50225.61,Q4QQW3,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial",HOT_RAT,Adhfe1,1.789477646,2.171666324,2.061284853,2.420526751,2.330444386,2.521232358,2.322093689,2.08083687,1.947300638,1.670513486,1.9097678,1.866428975,2.080416406,1.852758007,2.428962191,2.072363065,2.063590434,2.232998974,2.686446554,2.184389738,1.989447415,0.959232628,2.278300357,2.361401037,1.84150425,2.517114197,2.375618452,2.103164099,1.847034014,1.897713563,2.211531648,2.205517647,2.22991521,2.11643148,2.274986962,2.310067415,2.442957768,2.093366823,1.86610325,2.540970406,1.999216582,2.86914104,2.731588377,2.041049426,1.832955578,1.988833446,2.212334118,2.203150011,1.870694835,1.903183432,2.416413494,1.886527853,1.949586493,1.605479633,2.338884633,2.123322243,2.592329587,2.480679296,2.025399043,2.133785131,2.774781186,2.249408548,1.993882512,2.089654137,2.216611691,2.233957953,1.73113113,2.215049214,2.108925069,1.573644113,1.213116887,1.853720721,1.656120849,1.583177448,1.744714932,1.815791503,1.820600509,1.97916369,1.518224737,2.004151652,1.801410753,2.409559883,2.014494113,1.804778538,2.204599244,2.380168407,2.56656877,2.619105363,1.398988064,1.516364994,1.758406317,1.747461319,1.450488586,2.115275256,2.228782587,1.495561422,2.014992426,1.800877802
21461.42,Q562C9,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",MTND_RAT,Adi1,4.695170956,4.774995529,4.875287417,5.419481349,4.896030321,4.771266744,5.051711781,5.826012017,4.434852334,5.182579004,4.521608853,3.794227202,5.145911739,4.838422862,5.319652253,5.188973437,3.780384487,3.85493912,4.545508634,4.777117156,4.347823091,19.49189313,4.433524897,4.75377185,4.106187181,3.924492939,4.351219376,4.108384899,3.984308904,4.527583438,4.753072378,4.183115013,3.812538367,4.281545923,4.169728176,3.316227042,3.338970042,3.165779127,3.501895137,3.618452963,0,3.575155642,2.998278497,2.984097257,2.496591389,2.22238129,2.045453146,3.132682745,1.731856912,2.071202714,2.773015994,2.078004235,3.081707011,2.140507271,2.521659277,2.874768343,2.892405304,2.854868375,2.578238695,3.009408228,2.307611354,3.113595981,2.202935557,3.277877356,3.286594846,3.228944356,2.87429428,2.274571848,2.367172941,1.950477971,2.02436259,2.944145742,2.774098387,2.431052068,2.399451571,2.514777901,2.644716809,3.257962488,2.323758122,3.096002631,2.583084024,1.971870847,2.630241021,2.303193057,3.319392539,3.604160561,2.375713896,2.737256046,2.713796776,2.122697082,2.937565699,2.393765906,1.893170095,3.096716418,2.721880047,2.567683841,2.392946753,2.411159366
40133.64,Q64640,Adenosine kinase,ADK_RAT,Adk,5.544974871,8.273210607,8.205503919,7.23908871,7.91499965,7.115329332,7.330452227,7.456375417,6.72632676,8.172679758,6.305363913,6.717552998,8.310304077,7.942543126,9.032673779,7.617409741,6.975394993,6.46680646,8.34786482,6.719386808,6.119439291,1.481194275,7.447669662,7.440053179,6.228479937,7.677091577,7.361302616,7.033656127,7.798570605,7.493795328,7.704223971,6.619909978,8.027520059,8.091128433,7.49999536,6.202907537,6.484685121,7.161130808,7.412548627,7.755927748,2.835878336,7.360513235,7.336356239,7.612891146,7.357465585,6.673103047,5.643189157,6.873449711,5.112683665,5.438777628,8.152563124,6.212519291,6.992671843,5.297275319,7.308066084,7.814670321,7.5241086,7.572758529,6.699449799,7.094311347,6.914855616,6.660271416,5.361720163,6.941022451,6.507497241,7.460772542,7.315587419,6.190510938,5.66249181,5.347618031,4.189256568,5.886024487,5.061732961,4.596823993,5.543094204,5.563996853,6.052931364,5.987338317,5.480997489,5.846761297,5.808783198,5.23120063,6.897039057,7.004082779,7.075871072,7.639515315,7.829441715,7.001312399,6.03854112,5.962749219,7.347251851,6.306409257,5.344233091,7.049116771,6.877164005,7.17071789,6.97885326,4.619907697
54852.23,D3ZW08,Adenylosuccinate lyase,D3ZW08_RAT,Adsl,1.096805982,1.021338366,1.054124101,0.948516785,0.903517316,0.95433458,1.083084953,1.125829701,0.860169885,0.848947819,0.992603104,0.962416264,0.994211385,0.923505679,0.970757865,0.881417093,0.812554911,0.944205019,1.027640861,0.912768648,0.871790985,2.085203047,1.020022756,0.990066978,0.989635859,0.831395272,1.034903987,0.959401005,0.848302979,1.032694261,0.994372787,0.960547166,0.852354684,0.966854564,0.920825924,0.924093815,0.799382031,0.801302526,0.820988772,0.933398753,0,0.838807803,0.795177225,0.628558228,0.714622851,0.75545543,0.755117907,0.854702252,0.597915856,0.762204247,0.86079986,0.823279461,0.769940471,0.659306582,0.830389611,0.897700503,0.6618049,0.684587493,0.762691336,0.818754336,0.71821774,1.019252774,0.781992115,0.713535142,0.840569634,0.731999288,0.715492605,0.918869011,1.015399889,0.791863807,0.693009693,0.731611748,0.838213973,0.829298947,0.865441547,0.760129149,0.827671561,0.866011332,0.770244803,0.892206943,1.076024856,0.946796671,0.706971467,0.849773616,0.828147237,0.777518505,0.733389755,0.696619358,0.72011589,0.61406733,0.708949112,0.835603065,0.810819942,0.595012992,0.78309635,0.748712417,0.752360525,0.59938297
